재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 3분기 3개월 	당기 3분기 누적 	전기 3분기 3개월 	전기 3분기 누적 	전기	전전기
손익계산서, 기능별 분류 - 연결	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	entity00101628_udf_IS_202337105034279_udf_IS_201889132643124_IncomeStatementAbstract	         관계기업투자처분이익	744,546,055	744,546,055				
손익계산서, 기능별 분류 - 연결	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	ifrs-full_LossesOnChangeInFairValueOfDerivatives	         파생상품평가손실	-46,013,980	47,743,128				
손익계산서, 기능별 분류 - 연결	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	dart_OperatingIncomeLoss	      영업이익(손실)	4,242,504,255	17,650,605,104	8,881,613,402	935,319,474		
손익계산서, 기능별 분류 - 연결	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	dart_OtherGains	      기타수익	-329,918,867	5,804,901,857	2,381,307,640	5,667,740,724		
손익계산서, 기능별 분류 - 연결	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	dart_GainOnForeignExchangeTranslations	         외화환산이익	-893,255,713	3,384,672,074	1,550,572,802	3,573,214,284		
손익계산서, 기능별 분류 - 연결	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	dart_MiscellaneousIncome	         잡이익	74,475,912	208,107,212	47,174,409	259,170,553		
손익계산서, 기능별 분류 - 연결	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	ifrs-full_NetForeignExchangeGain	         외환차익	488,860,934	2,212,122,571	783,560,429	1,835,355,887		
손익계산서, 기능별 분류 - 연결	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	dart_OtherLosses	      기타비용	-2,068,459,803	5,104,178,788	5,191,656,268	6,588,832,264		
손익계산서, 기능별 분류 - 연결	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	dart_LossOnForeignExchangeTranslations	         외화환산손실	-3,301,419,696	1,532,107,749	4,494,166,847	4,724,231,266		
손익계산서, 기능별 분류 - 연결	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	dart_MiscellaneousLosses	         잡손실	146,134,065	314,147,315	70,312,888	638,008,663		
손익계산서, 기능별 분류 - 연결	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	ifrs-full_LossesOnDisposalsOfPropertyPlantAndEquipment	         유형자산처분손실				35,624,334		
손익계산서, 기능별 분류 - 연결	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	ifrs-full_NetForeignExchangeLoss	         외환차손	1,086,825,828	3,257,923,724	627,176,533	1,190,968,001		
손익계산서, 기능별 분류 - 연결	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비	21,250,492,367	67,579,163,764	22,249,307,360	70,567,179,968		
손익계산서, 기능별 분류 - 연결	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	dart_AdvertisingExpensesSellingGeneralAdministrativeExpenses	         광고선전비	135,622,818	497,542,136	261,911,208	753,870,977		
손익계산서, 기능별 분류 - 연결	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	dart_AmortisationExpenseSellingGeneralAdministrativeExpenses	         무형자산상각비	5,850,290	22,412,207	9,776,553	34,357,912		
손익계산서, 기능별 분류 - 연결	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	dart_BadDebtExpensesSellingGeneralAdministrativeExpenses	         대손충당금환입	35,654,355	-173,900,705	-3,000,000	-34,172,686		
손익계산서, 기능별 분류 - 연결	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	dart_CommissionsSellingGeneralAdministrativeExpenses	         지급수수료	14,696,854,636	49,150,275,728	15,888,678,364	51,838,244,347		
손익계산서, 기능별 분류 - 연결	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	dart_CommunicationExpensesSellingGeneralAdministrativeExpenses	         통신비	12,507,063	52,475,930	26,526,152	72,944,229		
손익계산서, 기능별 분류 - 연결	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	dart_ConferenceExpensesSellingGeneralAdministrativeExpenses	         회의비	4,793,898	11,896,776	4,334,309	12,086,458		
손익계산서, 기능별 분류 - 연결	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	dart_DepreciationExpenseSellingGeneralAdministrativeExpenses	         감가상각비	2,913,453,108	8,436,192,847	2,667,263,388	8,011,194,731		
손익계산서, 기능별 분류 - 연결	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	dart_EmployeeBenefitsSellingGeneralAdministrativeExpenses	         복리후생비	115,911,247	365,478,669	138,650,196	419,469,182		
손익계산서, 기능별 분류 - 연결	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	dart_EntertainmentExpensesSellingGeneralAdministrativeExpenses	         접대비	79,235,874	218,388,549	72,879,117	220,984,650		
손익계산서, 기능별 분류 - 연결	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	dart_FreightExpensesSellingGeneralAdministrativeExpenses	         선임과운임	503,423,780	1,488,611,579	480,815,135	1,466,566,503		
손익계산서, 기능별 분류 - 연결	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	dart_InsurancePremiumsSellingGeneralAdministrativeExpenses	         보험료	15,429,233	53,395,098	17,283,964	53,189,995		
손익계산서, 기능별 분류 - 연결	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	dart_MiscellaneousExpenses	         잡비	19,885,851	57,869,824	34,971,337	254,246,040		
손익계산서, 기능별 분류 - 연결	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	dart_OrdinaryDevelopmentExpenseSellingGeneralAdministrativeExpenses	         기술개발비	9,647,530	30,466,392	8,191,927	21,971,171		
손익계산서, 기능별 분류 - 연결	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	dart_ProvisionForSeveranceIndemnities	         퇴직급여	60,268,654	191,719,506	68,424,483	207,525,059		
손익계산서, 기능별 분류 - 연결	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	dart_RentalExpensesSellingGeneralAdministrativeExpenses	         임차료	6,736,656	19,910,529	6,735,173	20,993,941		
손익계산서, 기능별 분류 - 연결	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	dart_RepairExpensesSellingGeneralAdministrativeExpenses	         수선비	49,201,200	317,209,510	91,751,010	405,769,396		
손익계산서, 기능별 분류 - 연결	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	dart_SalariesWages	         급여	908,009,260	2,703,260,066	889,428,274	2,703,126,186		
손익계산서, 기능별 분류 - 연결	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	dart_SupplyExpensesSellingGeneralAdministrativeExpenses	         소모품비	46,100,160	133,524,022	30,786,800	158,820,768		
손익계산서, 기능별 분류 - 연결	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	dart_TaxesDuesSellingGeneralAdministrativeExpenses	         제세공과금	842,175,196	2,104,723,371	835,162,980	2,097,820,312		
손익계산서, 기능별 분류 - 연결	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	dart_TrainingExpensesSellingGeneralAdministrativeExpenses	         도서및교육훈련비	2,067,650	12,812,887	1,673,009	22,739,700		
손익계산서, 기능별 분류 - 연결	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	dart_TravelExpensesSellingGeneralAdministrativeExpenses	         여비교통비	88,799,575	213,169,924	46,317,799	183,985,312		
손익계산서, 기능별 분류 - 연결	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	dart_UtilityExpensesSellingGeneralAdministrativeExpenses	         수도광열비	682,696,273	1,619,950,565	653,765,685	1,584,002,218		
손익계산서, 기능별 분류 - 연결	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	dart_VehicleMaintenanceExpensesSellingGeneralAdministrativeExpenses	         차량유지비	16,168,060	51,778,354	16,980,497	57,443,567		
손익계산서, 기능별 분류 - 연결	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	entity00101628_udf_IS_201889132643124_IncomeStatementAbstract	      관계기업투자손익	-878,340,637	-9,198,945,810	576,332,535	-655,321,624		
손익계산서, 기능별 분류 - 연결	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	dart_AdjustmentsForLossOnDisposalOfInvestmentsInAssociates	         관계기업투자처분손실	34,043,496	34,043,496		705,668		
손익계산서, 기능별 분류 - 연결	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	entity00101628_udf_IS_20188913265123_udf_IS_201889132643124_IncomeStatementAbstract	         지분법이익	-678,410,078	648,028,558	280,341,467	569,070,845		
손익계산서, 기능별 분류 - 연결	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	entity00101628_udf_IS_20188913265412_udf_IS_201889132643124_IncomeStatementAbstract	         지분법손실	-910,433,118	-10,557,476,927	295,991,068	-1,223,686,801		
손익계산서, 기능별 분류 - 연결	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	ifrs-full_CostOfSales	      매출원가	68,347,485,058	201,574,502,272	67,357,042,805	213,296,228,924		
손익계산서, 기능별 분류 - 연결	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익(손실)	185	370	-11	-476		
손익계산서, 기능별 분류 - 연결	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         희석주당이익(손실)	185	370	-11	-476		
손익계산서, 기능별 분류 - 연결	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	ifrs-full_FinanceCosts	      금융비용	2,282,731,743	14,966,593,929	7,693,996,451	21,618,392,061		
손익계산서, 기능별 분류 - 연결	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	dart_InterestExpenseFinanceExpense	         이자비용(금융원가)	2,515,659,151	8,236,937,018	3,106,584,026	9,212,178,518		
손익계산서, 기능별 분류 - 연결	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	dart_LossesOnDisposalsOfFairValueFinancialAssetFinancialExpense	         당기손익-공정가치금융자산처분손실	8,933,294	144,950,605	4,081,969,662	4,085,118,729		
손익계산서, 기능별 분류 - 연결	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	dart_LossesOnTransactionOfDerivativeFinancialInstrumentsFinancialExpense	         파생상품거래손실				14,159		
손익계산서, 기능별 분류 - 연결	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	dart_LossesOnValuationOfFairValueFinancialAssetFinancialExpense	         당기손익-공정가치금융자산평가손실	-1,500,350,679	2,726,036,052	-692,142,090	4,624,035,501		
손익계산서, 기능별 분류 - 연결	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	ifrs-full_OtherFinanceCost	         기타금융비용	1,304,503,957	3,810,927,126	1,197,584,853	3,697,045,154		
손익계산서, 기능별 분류 - 연결	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	3,674,026,136	19,404,381,824	2,222,674,327	15,294,661,769		
손익계산서, 기능별 분류 - 연결	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	dart_DividendIncome	         배당금수익	-17,727,351	12,437,154,286	174,663,335	707,215,490		
손익계산서, 기능별 분류 - 연결	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	dart_GainsOnDisposalsOfFairValueFinancialAssetFinancialIncome	         당기손익-공정가치금융자산처분이익	1,113,555,721	1,812,679,612	1,249,486,537	11,359,032,499		
손익계산서, 기능별 분류 - 연결	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	dart_GainsOnTransactionOfDerivativeFinancialInstrumentsFinancialIncome	         파생상품거래이익				14,929,928		
손익계산서, 기능별 분류 - 연결	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	dart_GainsOnValuationOfFairValueFinancialAssetFinancialIncome	         당기손익-공정가치금융자산평가이익	2,357,080,737	4,340,082,348	703,590,203	2,941,560,850		
손익계산서, 기능별 분류 - 연결	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	dart_InterestIncomeFinanceIncome	         이자수익	181,963,802	697,005,895	62,420,540	181,820,000		
손익계산서, 기능별 분류 - 연결	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	ifrs-full_OtherFinanceIncome	         기타금융수익	39,153,227	117,459,683	32,513,712	90,103,002		
손익계산서, 기능별 분류 - 연결	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	ifrs-full_GrossProfit	      매출총이익	25,492,996,622	85,229,768,868	31,130,920,762	71,502,499,442		
손익계산서, 기능별 분류 - 연결	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용	1,883,912,465	4,360,938,628	1,452,690,324	4,893,584,016		
손익계산서, 기능별 분류 - 연결	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLoss	      당기순이익(손실)	4,610,086,482	9,229,231,630	-276,415,139	-11,858,407,998		
손익계산서, 기능별 분류 - 연결	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	         비지배지분에 귀속되는 당기순이익(손실)	-99,620	-559,942	-1,559,986	-978,221		
손익계산서, 기능별 분류 - 연결	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	         지배기업의 소유주에게 귀속되는 당기순이익(손실)	4,610,186,102	9,229,791,572	-274,855,153	-11,857,429,777		
