재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기	전기	전전기	
 포괄손익계산서, 기타 - 연결	[null]	대신에프앤아이	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	entity00416593_LossfromfinancialassetsatfairvaluethroughprofitorlossOfStatementOfComprehensiveIncomeAbstract	      당기손익-공정가치 측정 금융자산 평가 및 처분손실	1,219,725,582	6,358,906,492	5,204,812,047
 포괄손익계산서, 기타 - 연결	[null]	대신에프앤아이	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	entity00416593_udf_IS_20231113232844794OfStatementOfComprehensiveIncomeAbstract	      당기손익-공정가치 측정 금융부채 평가 및 처분손실	34,406,590,423	8,223,475,233	6,359,194,856
 포괄손익계산서, 기타 - 연결	[null]	대신에프앤아이	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_AdditionalAllowanceRecognisedInProfitOrLossAllowanceAccountForCreditLossesOfFinancialAssets	      신용손실충당금전입액	66,976,651,471	35,311,948,313	22,448,074,909
 포괄손익계산서, 기타 - 연결	[null]	대신에프앤아이	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncome	      IX. 당기총포괄손익	128,192,283,406	65,632,431,319	50,140,065,976
 포괄손익계산서, 기타 - 연결	[null]	대신에프앤아이	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests	         비지배기업소유주지분	-439,755,591	-325,443,855	-123,950,112
 포괄손익계산서, 기타 - 연결	[null]	대신에프앤아이	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent	         지배기업소유주지분	128,632,038,997	65,957,875,174	50,264,016,088
 포괄손익계산서, 기타 - 연결	[null]	대신에프앤아이	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         보통주기본주당이익(손실)	7,010	2,202	3,524
 포괄손익계산서, 기타 - 연결	[null]	대신에프앤아이	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         보통주희석주당이익(손실)	7,010	2,202	3,524
 포괄손익계산서, 기타 - 연결	[null]	대신에프앤아이	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_FeeAndCommissionExpense	      수수료비용	21,413,467,730	15,420,329,141	12,320,550,891
 포괄손익계산서, 기타 - 연결	[null]	대신에프앤아이	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_FeeAndCommissionIncome	      수수료수익	324,875,530	6,704,500,888	26,367,979,620
 포괄손익계산서, 기타 - 연결	[null]	대신에프앤아이	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      VI. 법인세비용	36,326,287,363	9,925,871,559	44,564,795,818
 포괄손익계산서, 기타 - 연결	[null]	대신에프앤아이	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_InterestExpense	      이자비용	138,683,405,383	87,135,941,689	46,822,362,116
 포괄손익계산서, 기타 - 연결	[null]	대신에프앤아이	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_OperatingExpense	      II. 영업비용	314,952,069,396	195,702,064,530	134,551,853,953
 포괄손익계산서, 기타 - 연결	[null]	대신에프앤아이	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncome	      VIII. 기타포괄손익	-11,565,503,697	32,920,543,853	925,006,070
 포괄손익계산서, 기타 - 연결	[null]	대신에프앤아이	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxExchangeDifferencesOnTranslation	            해외사업환산손익	534,953,848	0	0
 포괄손익계산서, 기타 - 연결	[null]	대신에프앤아이	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome	            기타포괄손익-공정가치측정 채무증권 평가손익	-13,576,762,578	21,626,172,626	675,271,319
 포괄손익계산서, 기타 - 연결	[null]	대신에프앤아이	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax	            지분법자본변동	0	0	1,577,246
 포괄손익계산서, 기타 - 연결	[null]	대신에프앤아이	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	entity00416593_udf_IS_2024314131158512OfComponentsOfOtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTaxAbstract	            유형자산재평가잉여금	0	3,650,860,533	0
 포괄손익계산서, 기타 - 연결	[null]	대신에프앤아이	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments	            기타포괄손익-공정가치 측정 지분증권 평가손익	1,660,414,979	7,942,062,084	0
 포괄손익계산서, 기타 - 연결	[null]	대신에프앤아이	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans	            확정급여제도의재측정요소	-184,109,946	-298,551,390	248,157,505
 포괄손익계산서, 기타 - 연결	[null]	대신에프앤아이	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	      VII. 당기순이익	139,757,787,103	32,711,887,466	49,215,059,906
 포괄손익계산서, 기타 - 연결	[null]	대신에프앤아이	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	         비지배기업소유주지분	-436,580,455	-326,200,755	-123,950,112
 포괄손익계산서, 기타 - 연결	[null]	대신에프앤아이	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	         지배기업소유주지분	140,194,367,558	33,038,088,221	49,339,010,018
 포괄손익계산서, 기타 - 연결	[null]	대신에프앤아이	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	      V. 법인세비용차감전순이익	176,084,074,466	42,637,759,025	93,779,855,724
 포괄손익계산서, 기타 - 연결	[null]	대신에프앤아이	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossFromOperatingActivities	      III. 영업이익	47,509,952,154	38,877,268,995	172,681,688,190
 포괄손익계산서, 기타 - 연결	[null]	대신에프앤아이	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_Revenue	      I. 영업수익	362,462,021,550	234,579,333,525	307,233,542,143
 포괄손익계산서, 기타 - 연결	[null]	대신에프앤아이	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_RevenueFromDividends	      배당수익	1,630,118,716	1,044,301,370	5,529,272,204
 포괄손익계산서, 기타 - 연결	[null]	대신에프앤아이	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_RevenueFromInterest	      이자수익	216,270,647,449	118,403,240,178	90,623,780,604
 포괄손익계산서, 기타 - 연결	[null]	대신에프앤아이	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_ReversalAllowanceAccountForCreditLossesOfFinancialAssets	      신용손실충당금 환입액	819,915,738	8,080,757,266	1,306,327,708
 포괄손익계산서, 기타 - 연결	[null]	대신에프앤아이	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_SellingGeneralAndAdministrativeExpense	      판매비와관리비	35,223,248,140	28,239,437,602	28,408,958,141
 포괄손익계산서, 기타 - 연결	[null]	대신에프앤아이	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod	      지분법손실	963,304,808	2,820,968,813	355,174,466
 포괄손익계산서, 기타 - 연결	[null]	롯데오토리스	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	dart_AdjustmentsForGainsOnChangeInFairValueOfDerivatives	         파생상품평가이익	6,945,028,435		
 포괄손익계산서, 기타 - 연결	[null]	롯데오토리스	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	entity00904663_GainsArisingFromDerecognitionOfLoansOfRevenue	         대출채권처분이익	295,278,670	5,268,013	
 포괄손익계산서, 기타 - 연결	[null]	롯데오토리스	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	dart_NonOperatingProfitLoss	      기타손익	106,379,864	114,140,173	-94,348,641
 포괄손익계산서, 기타 - 연결	[null]	롯데오토리스	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	dart_NonOperatingExpense	         기타비용	54,507,318	2,537,152	186,082,929
 포괄손익계산서, 기타 - 연결	[null]	롯데오토리스	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	dart_NonOperatingIncome	         기타수익	160,887,182	116,677,325	91,734,288
 포괄손익계산서, 기타 - 연결	[null]	롯데오토리스	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	entity00904663_JibeOfStatementOfComprehensiveIncomeAbstract	      지배기업 소유주지분	14,067,016,797	13,003,967,170	18,222,356,976
 포괄손익계산서, 기타 - 연결	[null]	롯데오토리스	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncome	      총포괄손익	13,992,855,190	12,713,605,621	18,284,121,117
 포괄손익계산서, 기타 - 연결	[null]	롯데오토리스	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         보통주기본주당이익(손실)	1,758	1,625	2,278
 포괄손익계산서, 기타 - 연결	[null]	롯데오토리스	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         보통주희석주당이익(손실)	1,758	1,625	2,278
 포괄손익계산서, 기타 - 연결	[null]	롯데오토리스	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용	3,405,066,261	3,460,499,276	5,041,607,078
 포괄손익계산서, 기타 - 연결	[null]	롯데오토리스	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_OperatingExpense	      영업비용	132,761,827,655	110,957,502,278	92,870,645,584
 포괄손익계산서, 기타 - 연결	[null]	롯데오토리스	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	entity00904663_BadDebtExpensesOfOperatingExpense	         대손상각비	380,602,429	3,276,116,462	1,489,859,388
 포괄손익계산서, 기타 - 연결	[null]	롯데오토리스	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	entity00904663_InterestExpenseOfOperatingExpense	         이자비용	18,902,330,366	17,934,438,022	14,046,725,004
 포괄손익계산서, 기타 - 연결	[null]	롯데오토리스	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	entity00904663_LeaseExpenseOfOperatingExpense	         리스비용	92,053,954,955	75,992,926,044	66,395,030,964
 포괄손익계산서, 기타 - 연결	[null]	롯데오토리스	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	entity00904663_LossFromFinancialInstrumentsAtFairValueThroughProfitOrLossOfOperatingExpense	         투자금융상품관련손실	0	199,523,968	86,538,667
 포괄손익계산서, 기타 - 연결	[null]	롯데오토리스	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	entity00904663_SellingGeneralAndAdministrativeExpenseOfOperatingExpense	         판매비와관리비	14,604,939,905	13,554,497,782	10,852,491,561
 포괄손익계산서, 기타 - 연결	[null]	롯데오토리스	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_ForeignExchangeLoss	         외화거래손실	6,820,000,000	0	0
 포괄손익계산서, 기타 - 연결	[null]	롯데오토리스	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_LossesOnChangeInFairValueOfDerivatives	         파생상품평가손실	0	0	0
 포괄손익계산서, 기타 - 연결	[null]	롯데오토리스	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncome	      기타포괄손익	-74,161,607	-290,361,549	61,764,141
 포괄손익계산서, 기타 - 연결	[null]	롯데오토리스	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans	            확정급여제도의재측정요소	-74,161,607	-290,361,549	61,764,141
 포괄손익계산서, 기타 - 연결	[null]	롯데오토리스	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	      당기순이익(손실)	14,067,016,797	13,003,967,170	18,222,356,976
 포괄손익계산서, 기타 - 연결	[null]	롯데오토리스	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	      지배기업소유주지분	13,992,855,190	12,713,605,621	18,284,121,117
 포괄손익계산서, 기타 - 연결	[null]	롯데오토리스	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세차감전순이익	17,472,083,058	16,464,466,446	23,263,964,054
 포괄손익계산서, 기타 - 연결	[null]	롯데오토리스	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossFromOperatingActivities	      영업이익(손실)	17,365,703,194	16,350,326,273	23,358,312,695
 포괄손익계산서, 기타 - 연결	[null]	롯데오토리스	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_Revenue	      영업수익	150,127,530,849	127,307,828,551	116,228,958,279
 포괄손익계산서, 기타 - 연결	[null]	롯데오토리스	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	entity00904663_FinancialLeaseIncomeOfRevenue	         금융리스수익	5,995,721,892	8,057,356,606	9,426,728,379
 포괄손익계산서, 기타 - 연결	[null]	롯데오토리스	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	entity00904663_InstallmentFinancialAssetsOfRevenue	         할부금융수익	5,415,432,134	8,151,838,754	8,514,919,806
 포괄손익계산서, 기타 - 연결	[null]	롯데오토리스	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	entity00904663_InterestRevenueForCashAndDueFromBanksOfRevenue	         현금및예치금이자수익	2,072,105,555	1,409,426,572	382,328,344
 포괄손익계산서, 기타 - 연결	[null]	롯데오토리스	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	entity00904663_InterestRevenueForInvestmentFinancialAssetsOfRevenue	         투자금융상품관련이익	434,153,118	545,281,177	786,181,679
 포괄손익계산서, 기타 - 연결	[null]	롯데오토리스	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	entity00904663_InterestRevenueForLoansOfRevenue	         대출채권이자수익	6,972,896,407	10,683,433,529	12,283,127,538
 포괄손익계산서, 기타 - 연결	[null]	롯데오토리스	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	entity00904663_OtherLeaseIncomeOfRevenue	         기타리스수익	121,844,479,491	98,455,223,900	84,835,672,533
 포괄손익계산서, 기타 - 연결	[null]	롯데오토리스	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_ForeignExchangeGain	         외화거래이익	152,435,147	0	0
 포괄손익계산서, 기타 - 연결	[null]	롯데카드	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	dart_NonOperatingExpense	      영업외비용	2,438,362,248	19,206,670,319	814,666,650
 포괄손익계산서, 기타 - 연결	[null]	롯데카드	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	dart_NonOperatingIncome	      영업외수익	13,470,767,067	9,715,137,460	18,118,451,744
 포괄손익계산서, 기타 - 연결	[null]	롯데카드	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	entity00219051_OtherNonOperatingIncomeOfNonOperatingIncome	         기타 영업외수익	3,451,825,098	2,110,928,460	2,308,606,622
 포괄손익계산서, 기타 - 연결	[null]	롯데카드	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod	         지분법평가이익	10,018,941,969	7,604,209,000	15,809,845,122
 포괄손익계산서, 기타 - 연결	[null]	롯데카드	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncome	      연결당기총포괄이익	117,750,607,214	298,071,137,910	315,728,831,322
 포괄손익계산서, 기타 - 연결	[null]	롯데카드	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests	         비지배지분	0	708,479,183	3,926,219,286
 포괄손익계산서, 기타 - 연결	[null]	롯데카드	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent	         지배기업소유주지분	117,750,607,214	297,362,658,727	311,802,612,036
 포괄손익계산서, 기타 - 연결	[null]	롯데카드	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShareFromContinuingOperations	         기본주당순이익	1,836	2,262	3,421
 포괄손익계산서, 기타 - 연결	[null]	롯데카드	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations	         중단영업주당순이익		2,650	249
 포괄손익계산서, 기타 - 연결	[null]	롯데카드	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용	42,780,075,018	53,377,138,071	76,531,924,437
 포괄손익계산서, 기타 - 연결	[null]	롯데카드	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_OperatingExpense	      영업비용	2,865,870,488,504	2,314,482,915,936	1,828,032,309,604
 포괄손익계산서, 기타 - 연결	[null]	롯데카드	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	dart_BadDebtExpenses	         신용손실충당금전입액	788,944,719,713	683,856,025,310	478,703,520,611
 포괄손익계산서, 기타 - 연결	[null]	롯데카드	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	dart_LossFromDerivativesHeldForHedging	         파생상품관련비용	4,743,111,268	8,338,197,185	17,910,000,000
 포괄손익계산서, 기타 - 연결	[null]	롯데카드	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	dart_LossFromFinancialInstrumentsAtFairValueThroughProfitOrLoss	         당기손익-공정가치측정금융자산평가및처분손실	706,957,673	619,580,671	235,400,231
 포괄손익계산서, 기타 - 연결	[null]	롯데카드	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	dart_OtherOperatingExpense	         기타영업비용	23,051,246	228,099,405	49,077,577
 포괄손익계산서, 기타 - 연결	[null]	롯데카드	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_ForeignExchangeLoss	         외환거래손실	296,072,425,839	50,715,522,463	105,974,377,112
 포괄손익계산서, 기타 - 연결	[null]	롯데카드	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_GeneralAndAdministrativeExpense	         일반관리비	407,144,243,598	365,815,180,067	347,149,394,172
 포괄손익계산서, 기타 - 연결	[null]	롯데카드	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_InterestExpense	         금융비용	737,185,343,914	591,694,686,877	341,676,735,828
 포괄손익계산서, 기타 - 연결	[null]	롯데카드	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_LossesArisingFromDerecognitionOfFinancialAssetsMeasuredAtAmortisedCost	         상각후원가측정금융자산처분손실	16,040,418,356	2,606,230,498	171,821,647
 포괄손익계산서, 기타 - 연결	[null]	롯데카드	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_SellingExpense	         판매사업비	615,010,216,897	610,609,393,460	536,161,982,426
 포괄손익계산서, 기타 - 연결	[null]	롯데카드	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncome	      기타포괄손익	-19,461,938,806	-69,802,967,707	37,689,472,143
 포괄손익계산서, 기타 - 연결	[null]	롯데카드	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxCashFlowHedges	            파생상품평가손익	-23,249,863,076	-56,597,554,175	20,558,911,800
 포괄손익계산서, 기타 - 연결	[null]	롯데카드	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxExchangeDifferencesOnTranslation	            해외사업환산손익	12,596,560,804	-1,811,087,709	7,406,164,959
 포괄손익계산서, 기타 - 연결	[null]	롯데카드	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans	            순확정급여채무 재측정 요소	-8,808,636,534	-11,394,325,823	9,724,395,384
 포괄손익계산서, 기타 - 연결	[null]	롯데카드	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	      연결당기순이익	137,212,546,020	367,874,105,617	278,039,359,179
 포괄손익계산서, 기타 - 연결	[null]	롯데카드	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	         비지배지분	0	708,479,183	3,743,103,211
 포괄손익계산서, 기타 - 연결	[null]	롯데카드	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	         지배기업소유주지분	137,212,546,020	367,165,626,434	274,296,255,968
 포괄손익계산서, 기타 - 연결	[null]	롯데카드	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익	179,992,621,038	222,469,378,233	332,252,517,791
 포괄손익계산서, 기타 - 연결	[null]	롯데카드	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossFromContinuingOperations	      계속영업이익	137,212,546,020	169,092,240,162	255,720,593,354
 포괄손익계산서, 기타 - 연결	[null]	롯데카드	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossFromDiscontinuedOperations	      중단영업이익	0	198,781,865,455	22,318,765,825
 포괄손익계산서, 기타 - 연결	[null]	롯데카드	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossFromOperatingActivities	      영업이익	168,960,216,219	231,960,911,092	314,948,732,697
 포괄손익계산서, 기타 - 연결	[null]	롯데카드	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_Revenue	      영업수익	3,034,830,704,723	2,546,443,827,028	2,142,981,042,301
 포괄손익계산서, 기타 - 연결	[null]	롯데카드	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	dart_GainFromDerivativesHeldForHedging	         파생상품관련수익	296,297,432,877	42,765,153,280	101,213,358,887
 포괄손익계산서, 기타 - 연결	[null]	롯데카드	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	dart_GainFromFinancialInstrumentsAtFairValueThroughProfitOrLoss	         당기손익-공정가치측정금융자산평가및처분이익	26,590,249,283	30,713,479,784	24,549,720,845
 포괄손익계산서, 기타 - 연결	[null]	롯데카드	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	dart_OtherOperatingIncome	         기타영업수익	133,226,857,433	129,442,709,519	117,452,678,922
 포괄손익계산서, 기타 - 연결	[null]	롯데카드	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	entity00219051_GainsArisingFromCardOfFinancialAssetsMeasuredAtAmortisedCostOfRevenue	         상각후원가측정카드수익	549,625,583,583	469,562,360,607	372,844,602,106
 포괄손익계산서, 기타 - 연결	[null]	롯데카드	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_ForeignExchangeGain	         외환거래이익	39,929,012,797	39,215,357,138	38,880,285,458
 포괄손익계산서, 기타 - 연결	[null]	롯데카드	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_GainsArisingFromDerecognitionOfFinancialAssetsMeasuredAtAmortisedCost	         상각후원가측정금융자산처분이익	123,940,135,007	184,028,144,316	94,941,188,045
 포괄손익계산서, 기타 - 연결	[null]	롯데카드	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_InterestRevenueCalculatedUsingEffectiveInterestMethod	         유효이자율법이자수익	1,865,221,433,743	1,650,716,622,384	1,393,099,208,038
 포괄손익계산서, 기타 - 연결	[null]	롯데캐피탈	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	dart_GainLossFromFinancialInstruments	      금융상품관련순손익	47,028,131,662	50,911,129,240	35,349,946,225
 포괄손익계산서, 기타 - 연결	[null]	롯데캐피탈	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	dart_GainFromDerivativesHeldForHedging	         현금흐름위험회피 파생상품관련손익	-2,994,912,536	-2,746,830,314	150,721,213
 포괄손익계산서, 기타 - 연결	[null]	롯데캐피탈	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	dart_GainLossFromFinancialInstrumentsAtFairValueThroughProfitOrLoss	         당기손익-공정가치측정금융자산관련손익	13,022,303,030	16,896,908,268	2,034,363,219
 포괄손익계산서, 기타 - 연결	[null]	롯데캐피탈	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_GainLossArisingFromDerecognitionOfFinancialAssetsMeasuredAtAmortisedCost	         대출채권처분손익	37,000,741,168	36,761,051,286	33,164,861,793
 포괄손익계산서, 기타 - 연결	[null]	롯데캐피탈	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	dart_NetLeaseProfitLoss	      순리스손익	92,936,736,219	97,889,019,907	88,435,339,506
 포괄손익계산서, 기타 - 연결	[null]	롯데캐피탈	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	dart_LeaseExpense	         리스비용	206,655,789,794	272,541,403,766	306,252,222,887
 포괄손익계산서, 기타 - 연결	[null]	롯데캐피탈	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	dart_LeaseIncome	         리스수익	299,592,526,013	370,430,423,673	394,687,562,393
 포괄손익계산서, 기타 - 연결	[null]	롯데캐피탈	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	dart_NonOperatingProfitLoss	      영업외손익	-689,124,983	-2,986,330,471	-601,706,435
 포괄손익계산서, 기타 - 연결	[null]	롯데캐피탈	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	dart_NonOperatingIncome	         기타영업외손익	191,323,480	-2,986,330,471	-601,706,435
 포괄손익계산서, 기타 - 연결	[null]	롯데캐피탈	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod	         관계기업투자자산평가손익	-880,448,463	0	0
